# Undirected weighted graph: /home/sy/Data/iris.data
# iris
# Nodes: 150 Edges: 1492
# FromNodeId	ToNodeId    Weight
0	4	0.9076079439560812
0	7	0.8891451640472006
0	17	0.9328518542216157
0	21	0.82240580451984
0	27	0.9076079439560809
0	28	0.9076079439560809
0	39	0.9076079439560811
0	40	0.8891451640472006
0	48	0.82240580451984
0	49	0.8613593131169247
1	2	0.82240580451984
1	9	0.8891451640472003
1	12	0.9076079439560809
1	25	0.8613593131169247
1	30	0.8501101654847746
1	34	0.8891451640472003
1	35	0.8224058045198402
1	37	0.8891451640472003
1	45	0.9076079439560809
1	49	0.8145805176340024
2	1	0.82240580451984
2	3	0.8501101654847748
2	6	0.8400217639839881
2	9	0.8145805176340023
2	12	0.8400217639839881
2	29	0.8224058045198402
2	35	0.8145805176340023
2	42	0.8224058045198402
2	45	0.8400217639839881
2	47	0.9076079439560809
3	2	0.8501101654847748
3	8	0.8224058045198404
3	9	0.814580517634002
3	12	0.840021763983988
3	29	0.8891451640472001
3	30	0.8613593131169247
3	38	0.8224058045198404
3	42	0.8224058045198404
3	45	0.840021763983988
3	47	0.9076079439560811
4	0	0.9076079439560812
4	7	0.8613593131169247
4	17	0.8891451640472006
4	19	0.8400217639839883
4	21	0.8400217639839881
4	27	0.8501101654847748
4	28	0.830844511303908
4	39	0.8501101654847748
4	40	0.8891451640472003
4	46	0.8224058045198402
5	10	0.8004152615355589
5	16	0.7764419437412474
5	18	0.8072745926701479
5	19	0.7819932347794468
5	21	0.7711362842813707
5	32	0.7519582780837906
5	33	0.7433775245855312
5	44	0.7878169515448707
5	46	0.7819932347794468
5	48	0.7939448936362624
6	2	0.8400217639839881
6	3	0.8072745926701479
6	7	0.7660534393533399
6	11	0.82240580451984
6	29	0.8145805176340023
6	30	0.76605343935334
6	40	0.7660534393533399
6	42	0.8145805176340025
6	47	0.8613593131169249
6	49	0.7660534393533399
7	0	0.8891451640472006
7	4	0.8613593131169247
7	11	0.8613593131169247
7	17	0.8741540318576742
7	26	0.8613593131169247
7	27	0.8613593131169247
7	28	0.8613593131169247
7	39	0.9328518542216159
7	40	0.8501101654847749
7	49	0.9076079439560811
8	2	0.7611737963861451
8	3	0.8224058045198404
8	12	0.7660534393533402
8	13	0.8004152615355588
8	29	0.7475945132714641
8	30	0.739297052611277
8	38	0.9076079439560811
8	42	0.8145805176340021
8	45	0.7660534393533402
8	47	0.7939448936362625
9	1	0.8891451640472003
9	2	0.8145805176340023
9	12	0.8891451640472001
9	25	0.874154031857674
9	29	0.840021763983988
9	30	0.8891451640472001
9	45	0.840021763983988
9	49	0.8400217639839883
10	5	0.8004152615355589
10	16	0.8004152615355589
10	19	0.8072745926701476
10	20	0.7939448936362622
10	21	0.7939448936362621
10	27	0.830844511303908
10	31	0.7939448936362622
10	36	0.8224058045198402
10	46	0.8072745926701476
10	48	0.9328518542216153
11	6	0.82240580451984
11	7	0.8613593131169247
11	9	0.8004152615355588
11	24	0.8224058045198402
11	26	0.830844511303908
11	29	0.861359313116925
11	30	0.8224058045198402
11	37	0.8004152615355588
11	39	0.8145805176340023
11	49	0.82240580451984
12	1	0.9076079439560809
12	2	0.8400217639839881
12	3	0.840021763983988
12	9	0.8891451640472001
12	25	0.82240580451984
12	30	0.8501101654847748
12	34	0.8891451640472001
12	37	0.8891451640472001
12	45	0.874154031857674
12	47	0.82240580451984
13	2	0.7353439288854224
